Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Compatibility,Compatibility Meter,Sort these from most to least important in a long-term relationship during a naughty private mood?,Values,Sort Into Order,Trust | Fun | Stability | Passion,,1,2,thoughtful,Values,values;future;during-a-naughty-private-mood,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-values-0-10,ranked,ranked,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Sort these from most to least important in a long-term relationship when family or friends are around?,Values,Sort Into Order,Trust | Fun | Stability | Passion,,1,2,thoughtful,Values,values;future;when-family-or-friends-are-around,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-values-0-11,ranked,ranked,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Sort these from most to least important in a long-term relationship when you have not had enough sleep?,Values,Sort Into Order,Trust | Fun | Stability | Passion,,1,2,thoughtful,Values,values;future;when-you-have-not-had-enough-sleep,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-values-0-12,ranked,ranked,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Sort these from most to least important in a long-term relationship when you want the night to feel special?,Values,Sort Into Order,Trust | Fun | Stability | Passion,,1,2,thoughtful,Values,values;future;when-you-want-the-night-to-feel-special,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-values-0-13,ranked,ranked,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Sort these from most to least important in a long-term relationship when everything has been a bit too serious?,Values,Sort Into Order,Trust | Fun | Stability | Passion,,1,2,thoughtful,Values,values;future;when-everything-has-been-a-bit-too-serious,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-values-0-14,ranked,ranked,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when life is calm?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-life-is-calm,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-0,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when one of you is stressed?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-one-of-you-is-stressed,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-1,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? on a lazy weekend?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;on-a-lazy-weekend,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-2,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? during a romantic night in?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;during-a-romantic-night-in,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-3,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when you are both feeling playful?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-you-are-both-feeling-playful,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-4,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? after a disagreement?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;after-a-disagreement,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-5,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? on holiday?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;on-holiday,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-6,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when planning the future?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-planning-the-future,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-7,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when money is tighter than usual?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-money-is-tighter-than-usual,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-8,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when you both need reassurance?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-you-both-need-reassurance,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-9,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? during a naughty private mood?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;during-a-naughty-private-mood,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-10,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when family or friends are around?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-family-or-friends-are-around,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-11,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when you have not had enough sleep?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-you-have-not-had-enough-sleep,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-12,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when you want the night to feel special?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-you-want-the-night-to-feel-special,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-13,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What kind of romantic gesture lands best for you? when everything has been a bit too serious?,Romance,Multiple Choice,A planned date | A thoughtful message | Practical help | Physical affection,,1,2,warm,Romance,romance;love-language;when-everything-has-been-a-bit-too-serious,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-1-14,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when life is calm?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-life-is-calm,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-0,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when one of you is stressed?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-one-of-you-is-stressed,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-1,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? on a lazy weekend?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;on-a-lazy-weekend,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-2,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? during a romantic night in?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;during-a-romantic-night-in,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-3,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when you are both feeling playful?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-you-are-both-feeling-playful,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-4,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? after a disagreement?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;after-a-disagreement,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-5,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? on holiday?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;on-holiday,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-6,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when planning the future?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-planning-the-future,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-7,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when money is tighter than usual?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-money-is-tighter-than-usual,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-8,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when you both need reassurance?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-you-both-need-reassurance,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-9,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? during a naughty private mood?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;during-a-naughty-private-mood,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-10,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when family or friends are around?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-family-or-friends-are-around,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-11,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when you have not had enough sleep?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-you-have-not-had-enough-sleep,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-12,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when you want the night to feel special?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-you-want-the-night-to-feel-special,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-13,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,Which private vibe would you choose more often? when everything has been a bit too serious?,Sex & Intimacy,Preference,Slow and soft | Naughty and teasing,,1,4,naughty-playful,Sex & Intimacy,intimacy;naughty;when-everything-has-been-a-bit-too-serious,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,Skip if either player wants a non-spicy session,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-sex-intimacy-2-14,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? when life is calm?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;when-life-is-calm,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-0,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? when one of you is stressed?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;when-one-of-you-is-stressed,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-1,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? on a lazy weekend?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;on-a-lazy-weekend,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-2,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? during a romantic night in?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;during-a-romantic-night-in,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-3,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? when you are both feeling playful?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;when-you-are-both-feeling-playful,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-4,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? after a disagreement?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;after-a-disagreement,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-5,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? on holiday?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;on-holiday,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-6,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? when planning the future?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;when-planning-the-future,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-7,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? when money is tighter than usual?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;when-money-is-tighter-than-usual,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-8,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? when you both need reassurance?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;when-you-both-need-reassurance,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-9,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? during a naughty private mood?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;during-a-naughty-private-mood,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-10,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
Compatibility,Compatibility Meter,What is your ideal Sunday together? when family or friends are around?,Lifestyle,Multiple Choice,Lie-in and cuddles | Food and a walk | Seeing people | Getting jobs done,,1,2,playful,Lifestyle,weekend;routine;when-family-or-friends-are-around,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-3-11,multipleChoice,multipleChoice,,1,nearest,0,0,automatic,compatibility,Compatibility Draft May 2026,Codex,,
